city,latitude,longitude,address
Anaheim California 92802,33.83157,-117.941494,Anaheim Marriott Hotel
Garden Grove California 92840,33.78681,-117.933519,Anaheim Marriott Suites -Lobby
Eden Prairie Minnesota 55344,44.836985,-93.400874,Anderson Lakes Parkway
Chicago Illinois 60640,41.966175,-87.666904,Andersonville
Andover Massachusetts 01810,42.667855,-71.168871,Andover
Hermitage Tennessee 37076,36.211864,-86.598556,Andrew Jackson Pkwy  Lebanon Pike
Ankeny Iowa 50021,41.731855,-93.585489,Ankeny-Delaware - Shurfine
North Las Vegas Nevada 890310804,36.19199,-115.087662,Ann - Camino Al Norte
Ann Arbor Michigan 48104,42.281875,-83.748479,Ann Arbor  Main - Liberty
Annapolis Maryland 21401,38.9767,-76.489934,Annapolis Harbour
Annapolis Maryland 21401,38.9767,-76.489934,Annapolis Mall Kiosk
Atlanta Georgia 30324,33.79683,-84.368759,Ansley Mall
Anthem Arizona 850860416,33.856014,-112.144234,Anthem - I-17  Anthem
Antioch California 94509,38.012495,-121.842364,Antioch
Costa Mesa California 92626,33.690085,-117.884464,Anton - Sakioka  Costa Mesa
Rancho Santa Margarita California 926882811,33.640339,-117.591629,Antonio - La Promesa  Rancho Sant
El Sobrante California 94803,37.969364,-122.290425,Appian - Valley View - El Sobrante
Apple Valley Minnesota 55124,44.731821,-93.225264,Apple Valley - Cedar - CR 42
Appleton Wisconsin 54913,44.368615,-88.415249,Appleton West-Wisconsin Ave.
Appleton Wisconsin 54911,44.280845,-88.415794,Appleton-College Avenue
Appleton Wisconsin 54915,44.232959,-88.380454,Appleton-Hwy 441 - Calumet
Wheat Ridge Colorado 80033,39.75845,-105.080499,Applewood Village
Buffalo Grove Illinois 600896888,42.151527,-87.959236,Aptikisic
Middletown Rhode Island 02842,41.520555,-71.287594,Aquidneck Centre
Houston Texas 77002,29.76045,-95.369784,Aramark McKinney Tunnel
Centennial Colorado 80111,39.59515,-104.823851,Arapahoe - Peoria
Greenwood Village Colorado 80112,39.59512,-104.899809,Arapahoe Market Place
Douglasville Georgia 30135,33.72716,-84.741264,Arbor Place
Austin Texas 78759,30.391316,-97.752227,Arboretum  Market
Ann Arbor Michigan 48104,42.281875,-83.748479,Arborland Relocation
Vancouver British Columbia V6J 4A3,49.25964,-123.153069,Arbutus - Valley
Arcadia California 91006,34.105089,-118.017219,Arcadia
Ontario California 917644600,34.06459,-117.647812,Archibald - Inland Empire
Ontario California 917617303,34.015514,-117.60215,Archibald - Riverside  Ontario
Paris Paris 75004,48.855885,2.35321,Archives
Los Angeles California 90017,34.052678,-118.26411,Arco Plaza (Downstairs) -Downtown L
Sacramento California 95815,38.621841,-121.421582,Arden Fair Mall
Sacramento California 95864,38.59585,-121.389639,Arden Plaza
Ardsley New York 105020625,41.00367,-73.833755,Ardsley
Columbus Ohio 43215,39.962,-83.003014,Arena District
Madrid Madrid 28012,40.374004,-3.742896,Arenal
Saratoga California 95070,37.279654,-122.026178,Argonaut - Saratoga
Chandler Arizona 85248,33.232365,-111.864109,Arizona Ave - Loop 202  Chandler
Tempe Arizona 85282,33.390079,-111.97151,Arizona Mills
Arlington Massachusetts 02474,42.40398,-71.147259,Arlington
Riverside California 92506,33.949843,-117.385704,Arlington - 91 Fwy  Riverside
Riverside California 925062608,33.983601,-117.379494,Arlington - Brockton  Riverside
Arlington Heights Illinois 60006,42.13801,-87.995949,Arlington Heights
Poughkeepsie New York 12603,41.696185,-73.891744,Arlington Square - Route 44
Syracuse New York 13202,43.04999,-76.147389,Armory Square
Irwindale California 91706,34.100637,-117.938624,Arrow Hwy - 4th  Irwindale
Glendale Arizona 85308,33.660075,-112.145419,Arrowhead Towne Center
Redondo Beach California 90278,33.87094,-118.369609,Artesia - Flagler - Redondo Bch.
Torrance California 90504,33.872817,-118.315089,Artesia - Prairie  Torrance
Gardena California 902483220,33.883759,-118.307503,Artesia - Western  Gardena (UCO)
Hanover Maryland 210761295,39.155071,-76.720482,Arundel Mills
Hanover Maryland 21076,39.15507,-76.720465,Arundel Village
Ashburn Virginia 20147,39.060345,-77.471029,Ashbrook Commons
Ashburn Virginia 20147,39.036214,-77.511577,Ashburn Farm S C
Ashburn Virginia 20147,39.050419,-77.474548,Ashburn Village
Ashford England TN24 8SA,51.15339,0.87293,Ashford - High Street
Fresno California 93726,36.794253,-119.766258,Ashlan - Cedar  Fresno
Clovis California 93611,36.79393,-119.674194,Ashlan - Fowler  Clovis
Fresno California 937052026,36.828129,-119.843933,Ashlan - West  Fresno
Ashland Oregon 97520,42.0717,-122.615019,Ashland
Chicago Illinois 60614,41.927865,-87.668244,Ashland - Altgeld
Lexington Kentucky 40502,38.02972,-84.492969,Ashland - High
New York New York 10003,40.7298,-73.991099,Astor Place
Astoria New York 11105,40.77449,-73.904069,Astoria Ditmars
Athens Georgia 30601,33.973985,-83.324379,Athens
Denver Colorado 80209,39.770248,-105.021713,Athletic Club at Denver Place
Huntington Beach California 92646,33.66874,-117.968668,Atlanta - Magnolia  Huntington Beac
Atlanta Georgia 30326,33.852325,-84.365529,Atlanta Financial Center
Atlanta Georgia 30303,33.748315,-84.391109,Atlanta Merchandise Mart
Monterey Park California 917541580,34.059769,-118.126511,Atlantic - Garvey Blvd
Lynwood California 90262,33.9106,-118.191764,Atlantic - Imperial  Lynwood (UCO)
Long Beach California 90807,33.83128,-118.185074,Atlantic - San Antonio  Long Beach
City of Commerce California 900403918,34.001171,-118.154984,Atlantic - Washington  (UCO)
Margate Florida 33063,26.251645,-80.210308,Atlantic Blvd - Rock Island Rd
Jacksonville Florida 32225,30.349089,-81.495669,Atlantic Blvd - Southside Blvd
Atlantic City New Jersey 08401,39.362705,-74.426454,Atlantic City  The Walk
Monterey Park California 91754,34.059792,-118.126514,Atlantic Square
Brooklyn New York 11217,40.68419,-73.977854,Atlantic Terminal (UCO)
Denver Colorado 80290,39.74001,-104.992259,Atrium  1700 Broadway
Cincinnati Ohio 45202,39.106444,-84.504732,Atrium One
Auburn Maine 04210,44.122933,-70.244147,Auburn
Colfax California 95713,39.078726,-120.956951,Auburn - Oak - Colfax
Auburn Massachusetts 01501,42.196208,-71.833923,Auburn Centre
Auburn Washington 98002,47.28189,-122.224041,Auburn Fred Meyer
Auburn California 95603,38.896205,-121.078869,Auburn Town Center
Granite Bay California 95746,38.790359,-121.139718,Auburn-Folsom - Douglas
Naples Florida 34110,26.277685,-81.778199,Audubon Plaza
Aurora Ohio 44202,41.345845,-81.396109,Aurora
Burnsville Minnesota 55337,44.76562,-93.27419,Aurora Center-Burnsville
Seattle Washington 98133,47.756904,-122.344587,Aurora Village
Aurora Illinois 60504,41.74515,-88.231754,Aurora-Fox Valley Mall
Georgetown Texas 78626,30.639899,-97.651603,Austin Ave - Williams Dr
Coquitlam British Columbia V3K 6C4,49.24907,-122.819859,Austin Station
Austintown Ohio 44515,41.130284,-80.743424,Austintown I-80
Fremont California 94538,37.524015,-121.990585,Auto Mall - I-880 - Fremont
Fremont California 94538,37.550923,-121.982173,Auto Mall Pkwy - Fremont - Fremont
Carson California 90746,33.86199,-118.266264,Avalon - Dominguez  Carson (UCO)
Sevilla Sevilla,37.38571,-5.993999,Avda Constitucion
Carlsbad California 920114657,33.134754,-117.331711,Avenida Encinas - Poinsettia
Aventura Florida 33180,25.95691,-80.146379,Aventura Mall
Aventura Florida 33242,25.728981,-80.237419,Aventura Mall Phase II
Toronto Ontario M5M 3Z9,43.733495,-79.414174,Avenue - Roe
Madera California 93637,36.989152,-120.175159,Avenue 16 - Hwy 99 - Madera
Lancaster California 935365216,34.699558,-118.165848,Avenue K - 20th St. West  Lancaster
Palmdale California 93551,34.5882,-118.148489,Avenue P - Highway 14  Palmdale
Baltimore Maryland 21236,39.37964,-76.457254,Avenue at White Marsh
Paris Paris,48.856925,2.34121,Avenue de France
Rolling Hills California 90274,33.777109,-118.37861,Avenue of the Peninsula  Rolling Hi
San Diego California 921311222,32.920261,-117.038147,Aviary - Scripps Ranch  San Diego
Avon Connecticut 06001,41.810717,-72.836038,Avon Marketplace
Redmond Washington 98052,47.703585,-122.098639,Avondale - 116th - Redmond  WA
New York New York 10027,40.806095,-73.963379,B'way - 114 Street (New World)
Tampa Florida 33647,28.132837,-82.35564,BB Downs - Richmond Park Dr.
Vancouver British Columbia V6H 3N1,49.25932,-123.133864,BC Childrens Hospital
Toronto Ontario M5J 2T3,43.64667,-79.379419,BCE
Clemson South Carolina 29631,34.699153,-82.831829,BI LO - Clemson #39
Greensboro North Carolina 27408,36.10164,-79.813965,BI LO - Greensboro #131
Greenville South Carolina 29615,34.860838,-82.305566,BI LO - Greenville #150
Mount Pleasant South Carolina 29464,32.80582,-79.859194,BI LO - Mt Pleasant #286
Bonn Bonn,50.7323,7.101695,BN - Landgrabenweg
East Boston Massachusetts 02128,42.39314,-71.011889,BOS - Gate 25
East Boston Massachusetts 02128,42.364991,-71.021193,BOS - Terminal A Delta
East Boston Massachusetts 02128,42.376209,-71.028711,BOS - Terminal B - Gates 1-3
East Boston Massachusetts 02128,42.362645,-71.018374,BOS - Terminal B - Pier B
East Boston Massachusetts 02128,42.37846,-71.028814,BOS - Terminal C- Food Court
East Boston Massachusetts 02128,42.362645,-71.018374,BOS - Terminal C-Pier B
Boston Massachusetts 02128,42.365,-71.033116,BOS Boston Logan Airport Term C
Cleveland Ohio 44144,41.440025,-81.739004,BP Building
Winchester England SO22 4QB,51.049918,-1.347879,Badger Farm - Sainsbury's
Lake Forest California 92630,33.649234,-117.70747,Bake - Trabuco
Baker California 92309,35.269729,-116.068068,Baker - Mojave Pointe  Baker
London England W1M 1FH,51.516575,-0.155016,Baker Street W1
Bakersfield California 93311,35.267114,-119.096639,Bakersfield Marketplace
Bellingham Washington 98226,48.80369,-122.352202,Bakerview-Bellingham
Bala Cynwyd Pennsylvania 19004,39.999695,-75.234494,Bala Cynwyd
Newport Beach California 92662,33.60698,-117.888469,Balboa Island
Auburn Hills Michigan 48326,42.650261,-83.238515,Baldwin - I-75
Brentwood California 94513,37.934055,-121.692719,Balfour - Fairview - Brentwood
Kansas City Missouri 64118,39.21422,-94.573319,Ball's Foods - Kansas City #11
Charlotte North Carolina 28277,35.044177,-80.849358,Ballantyne
Seattle Washington 98107,47.661285,-122.376233,Ballard
Seattle Washington 98107,47.67337,-122.359474,Ballard FredMeyer
Shoreline Washington 98155,47.75462,-122.277909,Ballinger Village
Arlington Virginia 22203,38.868455,-77.113139,Ballston Commons
Arlington Virginia 22203,38.868455,-77.113139,Ballston Metro Center
Sydney Sydney,-33.85603,151.176025,Balmain
La Mesa California 919413695,32.767666,-117.02314,Baltimore - El Cajon  La Mesa
Baltimore Maryland 21201,39.290555,-76.609604,Baltimore Convention Center-Lobby
Springfield Pennsylvania 19064,39.930691,-75.321513,Baltimore Pike Springfield
San Antonio Texas 78250,29.525748,-98.677077,Bandera - Gilbeau
Banff Alberta T1L 1B4,51.175176,-115.572571,Banff Avenue Mall
Bangor Maine 04401,44.835551,-68.743445,Bangor  Mall Blvd.
Ottawa Ontario K1S 3X6,45.40753,-75.690959,Bank - Hopewell
Ottawa Ontario K1S 3V5,45.401022,-75.688182,Bank - Third
Columbus Ohio 43240,40.144243,-82.982988,Bank One Cafe
Chicago Illinois 60670,41.88415,-87.632409,Bank One Plaza Starbucks
Chicago Illinois 60604,41.87806,-87.623889,Bank of America Building
Charlotte North Carolina 28202,35.2225,-80.837539,Bank of America Plaza
Calgary Alberta T2P 4J8,51.04871,-114.074849,Bankers Hall
Little Rock Arkansas 72205,34.75205,-92.339329,Baptist Health - Little Rock
Memphis Tennessee 38120,35.12161,-89.862539,Baptist Memorial Hospital Main Entr
Marrero Louisiana 70072,29.86926,-90.107869,Barataria Blvd - Lapalco Blvd
Portland Oregon 97219,45.47464,-122.707709,Barbur - Capitol
Portland Oregon 97219,45.457742,-122.70668,Barbur Blvd - Terwilliger-Portland
Falls Church Virginia 22041,38.850345,-77.129859,Barcroft Plaza
Bellingham Washington 98226,48.771095,-122.455424,Barkley Village
Bellingham Washington 98226,48.80369,-122.352202,Barkley VillageII
Barnes England SW13 9HR,51.47456,-0.242173,Barnes
Portland Oregon 97225,45.523089,-122.806218,Barnes - Miller
Hertfordshire England EN5 5UZ,51.65591,-0.20198,Barnet High Street
Kennesaw Georgia 30144,34.00716,-84.5961,Barrett Pkwy - Barrett Lakes Blvd
Barrie Ontario L4M 6E7,44.3893,-79.686324,Barrie   Chapters
Barrington Illinois 60010,42.152855,-88.136044,Barrington II
Bartlett Illinois 60103,41.988315,-88.181274,Bartlett
Grand Terrace California 92313,34.03392,-117.315384,Barton - Mt. Vernon  Grand Terrace
San Jose California 95125,37.30886,-121.901354,Bascom Square
Basel Basel 4052,47.545479,7.60591,Basel Aeschenplatz
Basel Basel 4058,47.567371,7.61149,Basel Claraplatz
Laveen Arizona 853392989,33.360161,-112.169121,Baseline - 51st. Avenue  Laveen
Mesa Arizona 85204,33.379081,-111.773054,Baseline - Gilbert
Rancho Cucamonga California 917016328,34.091125,-117.560249,Baseline - Haven  Rancho Cucamonga
Highland California 92346,34.131472,-117.209121,Baseline - Hwy 30  Highland
Fontana California 923365467,34.144993,-117.485191,Baseline - I-15  Fontana
Rialto California 923763302,34.099651,-117.372864,Baseline - Riverside  Rialto ( UCO)
Broken Arrow Oklahoma 74012,36.052338,-95.807285,Bass Pro Shops - Broken Arrow
Clarksville Indiana 47129,38.3088,-85.768071,Bass Pro Shops - Clarksville
Council Bluffs Iowa 51501,41.25276,-95.875292,Bass Pro Shops - Council Bluffs
Denver Colorado 80204,39.7365,-105.018839,Bass Pro Shops - Denver - lobby
Pearl Mississippi 39208,32.268261,-90.093274,Bass Pro Shops - Pearl
Kodak Tennessee 37764,35.969131,-83.601368,Bass Pro Shops - Sevierville
Bath England BA1 1BP,51.38037,-2.360349,Bath - Old Bond Street
Toronto Ontario M3H 2S1,43.736674,-79.433822,Bathurst - Sheppard
New York New York 10004,40.70359,-74.013754,Battery Park Plaza
Leesburg Virginia 20176,39.102147,-77.526109,Battlefield
Chesapeake Virginia 23320,36.75926,-76.263089,Battlefield - Volvo
Springfield Missouri 65804,37.16235,-93.262749,Battlefield Mall
Battle Ground Washington 98604,45.78091,-122.533674,Battleground
Greensboro North Carolina 27408,36.099926,-79.819044,Battleground Village
Fort Mill South Carolina 29708,35.032976,-81.03093,Baxter Town Center
Toronto Ontario M4W 1A5,43.678132,-79.379429,Bay - Bloor Indigo
Toronto Ontario M5R 2B1,43.672916,-79.390761,Bay - Cumberland
Friendswood Texas 77546,29.51334,-95.222698,Bay Area - FM 528
Houston Texas 77058,29.584568,-95.102798,Bay Area - Seawolf
Brooklyn New York 112096812,40.632671,-74.02491,Bay Ridge
Webster Texas 77598,29.533365,-95.119139,Baybrook II (B-N)
Friendswood Texas 77546,29.53922,-95.148099,Baybrook Mall
San Bruno California 94066,37.62483,-122.427929,Bayhill - Cherry - San Bruno
Waco Texas 76798,31.571702,-97.14973,Baylor Univ Waco
Pensacola Florida 32503,30.46011,-87.214494,Bayou Blvd - 9th Ave.
Miami Florida 33132,25.717273,-80.245626,Bayside
Tampa Florida 33607,27.953195,-82.489454,Baystreet Store
London England W2 4BS,51.51384,-0.18762,Bayswater -Whiteley's Internet Cafe
Richmond Hill Ontario L4B 4V9,43.85754,-79.405399,Bayview - Hwy 7
Toronto Ontario M2K 1E6,43.766731,-79.38826,Bayview Village Chapters
St Petersburg Florida 33701,27.771185,-82.639319,Baywalk
Stanton California 90680,33.773935,-117.992899,Beach - Chapman  Stanton
San Francisco California 94109,37.77916,-122.420049,Beach - Hyde - San Francisco
Westminster California 92683,33.75286,-117.992969,Beach - McDonald - Westminster
Jacksonville Florida 32216,30.33138,-81.655799,Beach - University
Fort Worth Texas 76137,32.84262,-97.290457,Beach - Western
Westminster California 926834439,33.759281,-117.986504,Beach - Westminster
La Habra California 90631,33.93187,-117.944069,Beach - Whittier - La Habra
Jacksonville Florida 32224,30.28037,-81.466979,Beach Blvd - San Pablo Rd
Beachwood Ohio 441221184,41.492828,-81.512199,Beachwood Place
Alexandria Virginia 22306,38.77162,-77.069934,Beacon Mall
Beaconsfield England HP9 1QH,51.607384,-0.654132,Beaconsfield - Sainsbury's
Redmond Washington 98052,47.671127,-122.110246,Bear Creek
Victorville California 923925860,34.47086,-117.318977,Bear Valley - Hesperia  Victorville
Victorville California 923925403,34.509674,-117.322441,Bear Valley - I-15  Victorville
Madrid Madrid 28006,40.402081,-3.663657,Beatriz
Paris Paris  75004,48.855885,2.35321,Beaubourg
Portland Oregon 97213,45.544595,-122.620699,Beaumont
Royal Oak Michigan 48073,42.51806,-83.174599,Beaumont Hospital Royal Oak
Avon Colorado 81620,39.603561,-106.517811,Beaver Creek 1
Portland Oregon 97005,45.4955,-122.704192,Beaverton
Beaverton Oregon 97005,45.484895,-122.796153,Beaverton Mall-Relocation
Beckley West Virginia 25801,37.777592,-81.187647,Beckley Travel Plaza
Austin Texas 78738,30.300408,-97.929597,Bee Cave - 71
Austin Texas 78746,30.276188,-97.787939,Bee Caves Village at Westlake (B-N)
Sarasota Florida 34239,27.298865,-82.526824,Bee Ridge - Beneva
Bel Air Maryland 21014,39.527835,-76.353009,Bel Air
Canton Ohio 44718,40.858294,-81.425168,Belden Village
Belfast Northern Ireland BT7 1JR,54.586925,-5.932464,Belfast - Botanic Avenue
Belfast Northern Ireland BT12 6HU,54.588347,-5.959705,Belfast - Boucher Retail Park
Belfast Northern Ireland BT1 5DA,54.598751,-5.92828,Belfast - Castle Lane
Belfast England BT1 1DD,54.601183,-5.933399,Belfast - Castlecourt
Belfast Northern Ireland BT9 7GU,54.575021,-5.957747,Belfast - Lisburn Road
London England SW1W 8NE,51.49062,-0.1523,Belgravia -  Pimlico Road
Surprise Arizona 85374,33.638774,-112.304012,Bell - Grand  Surprise
Auburn California 95603,38.902842,-121.055639,Bell - Highway 49 - Auburn
Antioch Tennessee 37013,36.047906,-86.653049,Bell Rd - Hickory Hollow
